date,lat,lon,zone,deaths,confirmed
124,-12.0453,-77.0308,0,4473.0,159972.0
124,-12.0453,-77.0308,0,683.0,10014.0
124,-3.7481,-73.2442,1,354.0,9598.0
124,-12.5936,-69.1767,2,75.0,2326.0
124,-17.1942,-70.9333,2,20.0,1182.0
124,-10.6825,-76.2569,0,25.0,1234.0
124,-5.1525,-80.6578,1,809.0,18141.0
124,-15.8403,-70.0281,2,33.0,1112.0
124,-6.0347,-76.9742,1,170.0,6216.0
124,-18.0019,-70.2519,2,10.0,1107.0
124,-3.5711,-80.4592,1,127.0,3218.0
124,-8.3681,-74.5433,0,161.0,8421.0
125,-6.2294,-77.8728,1,90.0,3167.0
125,-9.5297,-77.5292,0,532.0,9185.0
125,-13.6289,-72.8861,2,22.0,615.0
125,-16.3933,-71.5289,2,356.0,8374.0
125,-13.1603,-74.2253,2,32.0,2130.0
125,-7.1547,-78.5108,1,119.0,3110.0
125,-12.0631,-77.1469,0,693.0,18745.0
125,-13.5192,-71.9767,2,23.0,2093.0
125,-12.7869,-74.9714,2,22.0,1049.0
125,-9.93,-76.2397,0,91.0,3361.0
125,-14.0636,-75.7292,2,568.0,8997.0
125,-12.0708,-75.2089,0,191.0,4821.0
125,-8.1,-79.0306,1,738.0,11494.0
125,-6.7669,-79.8506,1,780.0,14742.0
125,-12.0453,-77.0308,0,4555.0,161220.0
125,-12.0453,-77.0308,0,697.0,10238.0
125,-3.7481,-73.2442,1,355.0,9656.0
125,-12.5936,-69.1767,2,76.0,2362.0
125,-17.1942,-70.9333,2,21.0,1221.0
125,-10.6825,-76.2569,0,25.0,1271.0
125,-5.1525,-80.6578,1,820.0,18293.0
125,-15.8403,-70.0281,2,35.0,1128.0
125,-6.0347,-76.9742,1,174.0,6306.0
125,-18.0019,-70.2519,2,10.0,1137.0
125,-3.5711,-80.4592,1,127.0,3257.0
125,-8.3681,-74.5433,0,162.0,8476.0
126,-6.2294,-77.8728,1,91.0,3238.0
126,-9.5297,-77.5292,0,534.0,9286.0
126,-13.6289,-72.8861,2,22.0,620.0
126,-16.3933,-71.5289,2,368.0,8496.0
126,-13.1603,-74.2253,2,33.0,2178.0
126,-7.1547,-78.5108,1,121.0,3216.0
126,-12.0631,-77.1469,0,702.0,18921.0
126,-13.5192,-71.9767,2,24.0,2125.0
126,-12.7869,-74.9714,2,24.0,1057.0
126,-9.93,-76.2397,0,93.0,3493.0
126,-14.0636,-75.7292,2,580.0,9140.0
126,-12.0708,-75.2089,0,198.0,4890.0
126,-8.1,-79.0306,1,745.0,11629.0
126,-6.7669,-79.8506,1,784.0,14818.0
126,-12.0453,-77.0308,0,4655.0,162219.0
126,-12.0453,-77.0308,0,705.0,10635.0
126,-3.7481,-73.2442,1,356.0,9727.0
126,-12.5936,-69.1767,2,78.0,2372.0
126,-17.1942,-70.9333,2,23.0,1254.0
126,-10.6825,-76.2569,0,25.0,1280.0
126,-5.1525,-80.6578,1,827.0,18394.0
126,-15.8403,-70.0281,2,36.0,1135.0
126,-6.0347,-76.9742,1,176.0,6433.0
126,-18.0019,-70.2519,2,11.0,1223.0
126,-3.5711,-80.4592,1,127.0,3309.0
126,-8.3681,-74.5433,0,162.0,8558.0
127,-6.2294,-77.8728,1,93.0,3267.0
127,-9.5297,-77.5292,0,541.0,9390.0
127,-13.6289,-72.8861,2,23.0,628.0
127,-16.3933,-71.5289,2,390.0,8724.0
127,-13.1603,-74.2253,2,34.0,2243.0
127,-7.1547,-78.5108,1,125.0,3327.0
127,-12.0631,-77.1469,0,707.0,19012.0
127,-13.5192,-71.9767,2,24.0,2198.0
127,-12.7869,-74.9714,2,24.0,1067.0
127,-9.93,-76.2397,0,96.0,3560.0
127,-14.0636,-75.7292,2,594.0,9205.0
127,-12.0708,-75.2089,0,204.0,4954.0
127,-8.1,-79.0306,1,759.0,11774.0
127,-6.7669,-79.8506,1,793.0,14912.0
127,-12.0453,-77.0308,0,4726.0,163294.0
127,-12.0453,-77.0308,0,721.0,10947.0
127,-3.7481,-73.2442,1,359.0,9766.0
127,-12.5936,-69.1767,2,78.0,2389.0
127,-17.1942,-70.9333,2,23.0,1306.0
127,-10.6825,-76.2569,0,25.0,1297.0
127,-5.1525,-80.6578,1,829.0,18536.0
127,-15.8403,-70.0281,2,36.0,1140.0
127,-6.0347,-76.9742,1,177.0,6534.0
127,-18.0019,-70.2519,2,11.0,1257.0
127,-3.5711,-80.4592,1,127.0,3334.0
127,-8.3681,-74.5433,0,163.0,8649.0
128,-6.2294,-77.8728,1,93.0,3333.0
128,-9.5297,-77.5292,0,549.0,9554.0
128,-13.6289,-72.8861,2,23.0,655.0
128,-16.3933,-71.5289,2,406.0,8917.0
128,-13.1603,-74.2253,2,34.0,2289.0
128,-7.1547,-78.5108,1,129.0,3494.0
128,-12.0631,-77.1469,0,715.0,19080.0
128,-13.5192,-71.9767,2,26.0,2266.0
128,-12.7869,-74.9714,2,24.0,1082.0
128,-9.93,-76.2397,0,98.0,3736.0
128,-14.0636,-75.7292,2,609.0,9294.0
128,-12.0708,-75.2089,0,213.0,5143.0
128,-8.1,-79.0306,1,773.0,11964.0
128,-6.7669,-79.8506,1,798.0,15057.0
128,-12.0453,-77.0308,0,4804.0,164226.0
128,-12.0453,-77.0308,0,726.0,11405.0
128,-3.7481,-73.2442,1,360.0,9800.0
128,-12.5936,-69.1767,2,79.0,2431.0
128,-17.1942,-70.9333,2,25.0,1341.0
128,-10.6825,-76.2569,0,28.0,1330.0
128,-5.1525,-80.6578,1,839.0,18738.0
128,-15.8403,-70.0281,2,37.0,1152.0
128,-6.0347,-76.9742,1,180.0,6608.0
128,-18.0019,-70.2519,2,12.0,1302.0
128,-3.5711,-80.4592,1,127.0,3416.0
128,-8.3681,-74.5433,0,163.0,8713.0
129,-6.2294,-77.8728,1,94.0,3406.0
129,-9.5297,-77.5292,0,555.0,9692.0
129,-13.6289,-72.8861,2,23.0,661.0
129,-16.3933,-71.5289,2,427.0,9252.0
129,-13.1603,-74.2253,2,36.0,2311.0
129,-7.1547,-78.5108,1,131.0,3650.0
129,-12.0631,-77.1469,0,722.0,19167.0
129,-13.5192,-71.9767,2,27.0,2313.0
129,-12.7869,-74.9714,2,24.0,1109.0
129,-9.93,-76.2397,0,106.0,3966.0
129,-14.0636,-75.7292,2,621.0,9386.0
129,-12.0708,-75.2089,0,221.0,5326.0
129,-8.1,-79.0306,1,788.0,12128.0
129,-6.7669,-79.8506,1,799.0,15129.0
129,-12.0453,-77.0308,0,4885.0,165611.0
129,-12.0453,-77.0308,0,726.0,11513.0
129,-3.7481,-73.2442,1,361.0,9903.0
129,-12.5936,-69.1767,2,80.0,2451.0
129,-17.1942,-70.9333,2,26.0,1387.0
129,-10.6825,-76.2569,0,29.0,1357.0
129,-5.1525,-80.6578,1,845.0,18889.0
129,-15.8403,-70.0281,2,38.0,1172.0
129,-6.0347,-76.9742,1,183.0,6690.0
129,-18.0019,-70.2519,2,13.0,1341.0
129,-3.5711,-80.4592,1,127.0,3451.0
129,-8.3681,-74.5433,0,167.0,8862.0
130,-6.2294,-77.8728,1,96.0,3457.0
130,-9.5297,-77.5292,0,561.0,9781.0
130,-13.6289,-72.8861,2,23.0,664.0
130,-16.3933,-71.5289,2,449.0,9368.0
130,-13.1603,-74.2253,2,37.0,2346.0
130,-7.1547,-78.5108,1,131.0,3750.0
130,-12.0631,-77.1469,0,725.0,19243.0
130,-13.5192,-71.9767,2,27.0,2356.0
130,-12.7869,-74.9714,2,24.0,1135.0
130,-9.93,-76.2397,0,112.0,4128.0
130,-14.0636,-75.7292,2,631.0,9587.0
130,-12.0708,-75.2089,0,229.0,5393.0
130,-8.1,-79.0306,1,811.0,12341.0
130,-6.7669,-79.8506,1,803.0,15150.0
130,-12.0453,-77.0308,0,4958.0,167571.0
130,-12.0453,-77.0308,0,726.0,11606.0
130,-3.7481,-73.2442,1,362.0,10022.0
130,-12.5936,-69.1767,2,80.0,2472.0
130,-17.1942,-70.9333,2,30.0,1416.0
130,-10.6825,-76.2569,0,30.0,1395.0
130,-5.1525,-80.6578,1,851.0,19024.0
130,-15.8403,-70.0281,2,38.0,1189.0
130,-6.0347,-76.9742,1,185.0,6735.0
130,-18.0019,-70.2519,2,13.0,1374.0
130,-3.5711,-80.4592,1,127.0,3470.0
130,-8.3681,-74.5433,0,170.0,8894.0
131,-6.2294,-77.8728,1,96.0,3534.0
131,-9.5297,-77.5292,0,565.0,9926.0
131,-13.6289,-72.8861,2,23.0,668.0
131,-16.3933,-71.5289,2,474.0,9560.0
131,-13.1603,-74.2253,2,39.0,2442.0
131,-7.1547,-78.5108,1,134.0,3857.0
131,-12.0631,-77.1469,0,735.0,19307.0
131,-13.5192,-71.9767,2,29.0,2467.0
131,-12.7869,-74.9714,2,24.0,1154.0
131,-9.93,-76.2397,0,117.0,4307.0
131,-14.0636,-75.7292,2,644.0,9674.0
131,-12.0708,-75.2089,0,241.0,5524.0
131,-8.1,-79.0306,1,827.0,12430.0
131,-6.7669,-79.8506,1,805.0,15308.0
131,-12.0453,-77.0308,0,5037.0,169017.0
131,-12.0453,-77.0308,0,726.0,12114.0
131,-3.7481,-73.2442,1,364.0,10093.0
131,-12.5936,-69.1767,2,81.0,2540.0
131,-17.1942,-70.9333,2,33.0,1480.0
131,-10.6825,-76.2569,0,32.0,1404.0
131,-5.1525,-80.6578,1,853.0,19096.0
131,-15.8403,-70.0281,2,38.0,1197.0
131,-6.0347,-76.9742,1,188.0,6797.0
131,-18.0019,-70.2519,2,13.0,1446.0
131,-3.5711,-80.4592,1,129.0,3477.0
131,-8.3681,-74.5433,0,170.0,8932.0
132,-6.2294,-77.8728,1,97.0,3601.0
132,-9.5297,-77.5292,0,575.0,10017.0
132,-13.6289,-72.8861,2,25.0,679.0
132,-16.3933,-71.5289,2,495.0,9717.0
132,-13.1603,-74.2253,2,41.0,2517.0
132,-7.1547,-78.5108,1,135.0,3928.0
132,-12.0631,-77.1469,0,748.0,19444.0
132,-13.5192,-71.9767,2,30.0,2536.0
132,-12.7869,-74.9714,2,24.0,1161.0
132,-9.93,-76.2397,0,122.0,4405.0
132,-14.0636,-75.7292,2,652.0,9739.0
132,-12.0708,-75.2089,0,249.0,5584.0
132,-8.1,-79.0306,1,841.0,12626.0
132,-6.7669,-79.8506,1,808.0,15395.0
132,-12.0453,-77.0308,0,5130.0,170793.0
132,-12.0453,-77.0308,0,726.0,12632.0
132,-3.7481,-73.2442,1,366.0,10088.0
132,-12.5936,-69.1767,2,81.0,2542.0
132,-17.1942,-70.9333,2,34.0,1505.0
132,-10.6825,-76.2569,0,33.0,1417.0
132,-5.1525,-80.6578,1,860.0,19190.0
132,-15.8403,-70.0281,2,40.0,1214.0
132,-6.0347,-76.9742,1,188.0,6863.0
132,-18.0019,-70.2519,2,13.0,1500.0
132,-3.5711,-80.4592,1,129.0,3484.0
132,-8.3681,-74.5433,0,173.0,9009.0
133,-6.2294,-77.8728,1,97.0,3653.0
133,-9.5297,-77.5292,0,582.0,10125.0
133,-13.6289,-72.8861,2,25.0,691.0
133,-16.3933,-71.5289,2,508.0,9939.0
133,-13.1603,-74.2253,2,43.0,2604.0
133,-7.1547,-78.5108,1,140.0,4019.0
133,-12.0631,-77.1469,0,755.0,19573.0
133,-13.5192,-71.9767,2,35.0,2586.0
133,-12.7869,-74.9714,2,26.0,1176.0
133,-9.93,-76.2397,0,127.0,4500.0
133,-14.0636,-75.7292,2,662.0,9795.0
133,-12.0708,-75.2089,0,260.0,5707.0
133,-8.1,-79.0306,1,854.0,12743.0
133,-6.7669,-79.8506,1,813.0,15495.0
133,-12.0453,-77.0308,0,5213.0,172788.0
133,-12.0453,-77.0308,0,726.0,12970.0
133,-3.7481,-73.2442,1,366.0,10122.0
133,-12.5936,-69.1767,2,82.0,2555.0
133,-17.1942,-70.9333,2,35.0,1541.0
133,-10.6825,-76.2569,0,34.0,1430.0
133,-5.1525,-80.6578,1,867.0,19252.0
133,-15.8403,-70.0281,2,42.0,1279.0
133,-6.0347,-76.9742,1,189.0,6905.0
133,-18.0019,-70.2519,2,14.0,1550.0
133,-3.5711,-80.4592,1,129.0,3490.0
133,-8.3681,-74.5433,0,175.0,9049.0
134,-6.2294,-77.8728,1,97.0,3846.0
134,-9.5297,-77.5292,0,591.0,10212.0
134,-13.6289,-72.8861,2,25.0,698.0
134,-16.3933,-71.5289,2,534.0,10112.0
134,-13.1603,-74.2253,2,43.0,2664.0
134,-7.1547,-78.5108,1,142.0,4109.0
134,-12.0631,-77.1469,0,764.0,19694.0
134,-13.5192,-71.9767,2,37.0,2610.0
134,-12.7869,-74.9714,2,27.0,1222.0
134,-9.93,-76.2397,0,130.0,4657.0
134,-14.0636,-75.7292,2,673.0,9945.0
134,-12.0708,-75.2089,0,274.0,5772.0
134,-8.1,-79.0306,1,866.0,12888.0
134,-6.7669,-79.8506,1,817.0,15581.0
134,-12.0453,-77.0308,0,5206.0,174570.0
134,-12.0453,-77.0308,0,826.0,13285.0
134,-3.7481,-73.2442,1,368.0,10192.0
134,-12.5936,-69.1767,2,83.0,2585.0
134,-17.1942,-70.9333,2,36.0,1628.0
134,-10.6825,-76.2569,0,35.0,1449.0
134,-5.1525,-80.6578,1,868.0,19324.0
134,-15.8403,-70.0281,2,44.0,1284.0
134,-6.0347,-76.9742,1,191.0,6947.0
134,-18.0019,-70.2519,2,14.0,1635.0
134,-3.5711,-80.4592,1,131.0,3514.0
134,-8.3681,-74.5433,0,176.0,9077.0
135,-6.2294,-77.8728,1,98.0,3994.0
135,-9.5297,-77.5292,0,600.0,10309.0
135,-13.6289,-72.8861,2,27.0,715.0
135,-16.3933,-71.5289,2,555.0,10318.0
135,-13.1603,-74.2253,2,43.0,2791.0
135,-7.1547,-78.5108,1,144.0,4205.0
135,-12.0631,-77.1469,0,770.0,19794.0
135,-13.5192,-71.9767,2,41.0,2750.0
135,-12.7869,-74.9714,2,27.0,1236.0
135,-9.93,-76.2397,0,134.0,4806.0
135,-14.0636,-75.7292,2,678.0,9980.0
135,-12.0708,-75.2089,0,285.0,5875.0
135,-8.1,-79.0306,1,876.0,13074.0
135,-6.7669,-79.8506,1,819.0,15753.0
135,-12.0453,-77.0308,0,5396.0,176221.0
135,-12.0453,-77.0308,0,726.0,13644.0
135,-3.7481,-73.2442,1,369.0,10227.0
135,-12.5936,-69.1767,2,83.0,2605.0
135,-17.1942,-70.9333,2,38.0,1670.0
135,-10.6825,-76.2569,0,37.0,1454.0
135,-5.1525,-80.6578,1,874.0,19463.0
135,-15.8403,-70.0281,2,49.0,1299.0
135,-6.0347,-76.9742,1,194.0,7019.0
135,-18.0019,-70.2519,2,15.0,1694.0
135,-3.5711,-80.4592,1,132.0,3537.0
135,-8.3681,-74.5433,0,177.0,9157.0
136,-6.2294,-77.8728,1,101.0,4179.0
136,-9.5297,-77.5292,0,610.0,10411.0
136,-13.6289,-72.8861,2,27.0,725.0
136,-16.3933,-71.5289,2,570.0,10476.0
136,-13.1603,-74.2253,2,44.0,2822.0
136,-7.1547,-78.5108,1,148.0,4301.0
136,-12.0631,-77.1469,0,779.0,19868.0
136,-13.5192,-71.9767,2,42.0,2804.0
136,-12.7869,-74.9714,2,28.0,1253.0
136,-9.93,-76.2397,0,136.0,4956.0
136,-14.0636,-75.7292,2,687.0,10060.0
136,-12.0708,-75.2089,0,289.0,6041.0
136,-8.1,-79.0306,1,890.0,13203.0
136,-6.7669,-79.8506,1,828.0,15823.0
136,-12.0453,-77.0308,0,5497.0,177692.0
136,-12.0453,-77.0308,0,726.0,13857.0
136,-3.7481,-73.2442,1,369.0,10291.0
136,-12.5936,-69.1767,2,84.0,2634.0
136,-17.1942,-70.9333,2,40.0,1926.0
136,-10.6825,-76.2569,0,37.0,1481.0
136,-5.1525,-80.6578,1,880.0,19634.0
136,-15.8403,-70.0281,2,50.0,1335.0
136,-6.0347,-76.9742,1,196.0,7107.0
136,-18.0019,-70.2519,2,16.0,1975.0
136,-3.5711,-80.4592,1,132.0,3583.0
136,-8.3681,-74.5433,0,178.0,9244.0
137,-6.2294,-77.8728,1,103.0,4278.0
137,-9.5297,-77.5292,0,613.0,10529.0
137,-13.6289,-72.8861,2,28.0,732.0
137,-16.3933,-71.5289,2,585.0,10676.0
137,-13.1603,-74.2253,2,46.0,2936.0
137,-7.1547,-78.5108,1,150.0,4458.0
137,-12.0631,-77.1469,0,782.0,19966.0
137,-13.5192,-71.9767,2,47.0,2839.0
137,-12.7869,-74.9714,2,28.0,1312.0
137,-9.93,-76.2397,0,138.0,5108.0
137,-14.0636,-75.7292,2,696.0,10223.0
137,-12.0708,-75.2089,0,295.0,6172.0
137,-8.1,-79.0306,1,917.0,13355.0
137,-6.7669,-79.8506,1,829.0,15922.0
137,-12.0453,-77.0308,0,5594.0,179560.0
137,-12.0453,-77.0308,0,726.0,13980.0
137,-3.7481,-73.2442,1,371.0,10384.0
137,-12.5936,-69.1767,2,84.0,2700.0
137,-17.1942,-70.9333,2,46.0,1995.0
137,-10.6825,-76.2569,0,38.0,1504.0
137,-5.1525,-80.6578,1,886.0,19782.0
137,-15.8403,-70.0281,2,51.0,1450.0
137,-6.0347,-76.9742,1,198.0,7109.0
137,-18.0019,-70.2519,2,17.0,2008.0
137,-3.5711,-80.4592,1,133.0,3831.0
137,-8.3681,-74.5433,0,178.0,9278.0
138,-6.2294,-77.8728,1,103.0,4312.0
138,-9.5297,-77.5292,0,618.0,10609.0
138,-13.6289,-72.8861,2,29.0,753.0
138,-16.3933,-71.5289,2,601.0,11012.0
138,-13.1603,-74.2253,2,47.0,3006.0
138,-7.1547,-78.5108,1,151.0,4570.0
138,-12.0631,-77.1469,0,786.0,20062.0
138,-13.5192,-71.9767,2,49.0,3010.0
138,-12.7869,-74.9714,2,30.0,1316.0
138,-9.93,-76.2397,0,143.0,5220.0
138,-14.0636,-75.7292,2,704.0,10313.0
138,-12.0708,-75.2089,0,302.0,6270.0
138,-8.1,-79.0306,1,939.0,13523.0
138,-6.7669,-79.8506,1,833.0,16023.0
138,-12.0453,-77.0308,0,5688.0,181421.0
138,-12.0453,-77.0308,0,726.0,14538.0
138,-3.7481,-73.2442,1,371.0,10410.0
138,-12.5936,-69.1767,2,85.0,2721.0
138,-17.1942,-70.9333,2,50.0,2097.0
138,-10.6825,-76.2569,0,38.0,1531.0
138,-5.1525,-80.6578,1,892.0,19949.0
138,-15.8403,-70.0281,2,52.0,1465.0
138,-6.0347,-76.9742,1,200.0,7186.0
138,-18.0019,-70.2519,2,17.0,2091.0
138,-3.5711,-80.4592,1,133.0,3834.0
138,-8.3681,-74.5433,0,180.0,9308.0
139,-6.2294,-77.8728,1,120.0,4369.0
139,-9.5297,-77.5292,0,782.0,10729.0
139,-13.6289,-72.8861,2,31.0,763.0
139,-16.3933,-71.5289,2,628.0,11504.0
139,-13.1603,-74.2253,2,69.0,3101.0
139,-7.1547,-78.5108,1,176.0,4663.0
139,-12.0631,-77.1469,0,987.0,20184.0
139,-13.5192,-71.9767,2,65.0,3176.0
139,-12.7869,-74.9714,2,31.0,1351.0
139,-9.93,-76.2397,0,177.0,5279.0
139,-14.0636,-75.7292,2,764.0,10437.0
139,-12.0708,-75.2089,0,351.0,6366.0
139,-8.1,-79.0306,1,1248.0,13664.0
139,-6.7669,-79.8506,1,1197.0,16122.0
139,-12.0453,-77.0308,0,7605.0,183475.0
139,-12.0453,-77.0308,0,726.0,14767.0
139,-3.7481,-73.2442,1,542.0,10439.0
139,-12.5936,-69.1767,2,94.0,2754.0
139,-17.1942,-70.9333,2,52.0,2200.0
139,-10.6825,-76.2569,0,38.0,1543.0
139,-5.1525,-80.6578,1,1225.0,20054.0
139,-15.8403,-70.0281,2,53.0,1505.0
139,-6.0347,-76.9742,1,234.0,7271.0
139,-18.0019,-70.2519,2,25.0,2198.0
139,-3.5711,-80.4592,1,208.0,3856.0
139,-8.3681,-74.5433,0,226.0,9326.0
140,-6.2294,-77.8728,1,121.0,4529.0
140,-9.5297,-77.5292,0,788.0,10902.0
140,-13.6289,-72.8861,2,31.0,776.0
140,-16.3933,-71.5289,2,649.0,11703.0
140,-13.1603,-74.2253,2,70.0,3170.0
140,-7.1547,-78.5108,1,179.0,4785.0
140,-12.0631,-77.1469,0,998.0,20333.0
140,-13.5192,-71.9767,2,66.0,3286.0
140,-12.7869,-74.9714,2,33.0,1399.0
140,-9.93,-76.2397,0,182.0,5390.0
140,-14.0636,-75.7292,2,774.0,10572.0
140,-12.0708,-75.2089,0,360.0,6511.0
140,-8.1,-79.0306,1,1262.0,13897.0
140,-6.7669,-79.8506,1,1201.0,16256.0
140,-12.0453,-77.0308,0,7687.0,185156.0
140,-12.0453,-77.0308,0,726.0,15314.0
140,-3.7481,-73.2442,1,542.0,10515.0
140,-12.5936,-69.1767,2,96.0,2838.0
140,-17.1942,-70.9333,2,54.0,2287.0
140,-10.6825,-76.2569,0,39.0,1581.0
140,-5.1525,-80.6578,1,1232.0,20206.0
140,-15.8403,-70.0281,2,55.0,1576.0
140,-6.0347,-76.9742,1,237.0,7411.0
140,-18.0019,-70.2519,2,27.0,2250.0
140,-3.5711,-80.4592,1,208.0,3937.0
140,-8.3681,-74.5433,0,226.0,9381.0
143,-6.2294,-77.8728,1,123.0,4997.0
143,-9.5297,-77.5292,0,810.0,11332.0
143,-13.6289,-72.8861,2,36.0,826.0
143,-16.3933,-71.5289,2,696.0,12699.0
143,-13.1603,-74.2253,2,72.0,3366.0
143,-7.1547,-78.5108,1,196.0,5140.0
143,-12.0631,-77.1469,0,1012.0,20679.0
143,-13.5192,-71.9767,2,73.0,3808.0
143,-12.7869,-74.9714,2,37.0,1495.0
143,-9.93,-76.2397,0,191.0,5718.0
143,-14.0636,-75.7292,2,788.0,10927.0
143,-12.0708,-75.2089,0,384.0,6947.0
143,-8.1,-79.0306,1,1294.0,14377.0
143,-6.7669,-79.8506,1,1207.0,16604.0
143,-12.0453,-77.0308,0,7922.0,190422.0
143,-12.0453,-77.0308,0,777.0,16292.0
143,-3.7481,-73.2442,1,544.0,10721.0
143,-12.5936,-69.1767,2,96.0,2994.0
143,-17.1942,-70.9333,2,57.0,2517.0
143,-10.6825,-76.2569,0,42.0,1705.0
143,-5.1525,-80.6578,1,1246.0,20498.0
143,-15.8403,-70.0281,2,68.0,1862.0
143,-6.0347,-76.9742,1,280.0,7841.0
143,-18.0019,-70.2519,2,29.0,2406.0
143,-3.5711,-80.4592,1,209.0,4019.0
143,-8.3681,-74.5433,0,229.0,9525.0
144,-6.2294,-77.8728,1,123.0,5098.0
144,-9.5297,-77.5292,0,813.0,11536.0
144,-13.6289,-72.8861,2,36.0,840.0
144,-16.3933,-71.5289,2,711.0,12859.0
144,-13.1603,-74.2253,2,74.0,3462.0
144,-7.1547,-78.5108,1,199.0,5307.0
144,-12.0631,-77.1469,0,1017.0,20841.0
144,-13.5192,-71.9767,2,75.0,3923.0
144,-12.7869,-74.9714,2,37.0,1513.0
144,-9.93,-76.2397,0,191.0,5756.0
144,-14.0636,-75.7292,2,798.0,11092.0
144,-12.0708,-75.2089,0,390.0,7105.0
144,-8.1,-79.0306,1,1320.0,14550.0
144,-6.7669,-79.8506,1,1211.0,16815.0
144,-12.0453,-77.0308,0,7983.0,192748.0
144,-12.0453,-77.0308,0,802.0,16461.0
144,-3.7481,-73.2442,1,544.0,10812.0
144,-12.5936,-69.1767,2,96.0,3089.0
144,-17.1942,-70.9333,2,59.0,2627.0
144,-10.6825,-76.2569,0,43.0,1751.0
144,-5.1525,-80.6578,1,1249.0,20687.0
144,-15.8403,-70.0281,2,70.0,1932.0
144,-6.0347,-76.9742,1,301.0,8036.0
144,-18.0019,-70.2519,2,30.0,2509.0
144,-3.5711,-80.4592,1,209.0,4058.0
144,-8.3681,-74.5433,0,231.0,9598.0
145,-6.2294,-77.8728,1,123.0,5298.0
145,-9.5297,-77.5292,0,818.0,11670.0
145,-13.6289,-72.8861,2,37.0,858.0
145,-16.3933,-71.5289,2,718.0,13206.0
145,-13.1603,-74.2253,2,74.0,3611.0
145,-7.1547,-78.5108,1,201.0,5560.0
145,-12.0631,-77.1469,0,1020.0,20898.0
145,-13.5192,-71.9767,2,80.0,4034.0
145,-12.7869,-74.9714,2,37.0,1551.0
145,-9.93,-76.2397,0,191.0,5969.0
145,-14.0636,-75.7292,2,804.0,11541.0
145,-12.0708,-75.2089,0,402.0,7276.0
145,-8.1,-79.0306,1,1327.0,14722.0
145,-6.7669,-79.8506,1,1215.0,16954.0
145,-12.0453,-77.0308,0,8061.0,194179.0
145,-12.0453,-77.0308,0,831.0,16985.0
145,-3.7481,-73.2442,1,545.0,11081.0
145,-12.5936,-69.1767,2,97.0,3170.0
145,-17.1942,-70.9333,2,80.0,2752.0
145,-10.6825,-76.2569,0,43.0,1826.0
145,-5.1525,-80.6578,1,1251.0,20802.0
145,-15.8403,-70.0281,2,72.0,2039.0
145,-6.0347,-76.9742,1,319.0,8258.0
145,-18.0019,-70.2519,2,30.0,2616.0
145,-3.5711,-80.4592,1,209.0,4090.0
145,-8.3681,-74.5433,0,231.0,9737.0
146,-6.2294,-77.8728,1,124.0,5507.0
146,-9.5297,-77.5292,0,825.0,11796.0
146,-13.6289,-72.8861,2,38.0,880.0
146,-16.3933,-71.5289,2,726.0,13480.0
146,-13.1603,-74.2253,2,74.0,3726.0
146,-7.1547,-78.5108,1,203.0,5877.0
146,-12.0631,-77.1469,0,1026.0,21045.0
146,-13.5192,-71.9767,2,82.0,4157.0
146,-12.7869,-74.9714,2,38.0,1618.0
146,-9.93,-76.2397,0,192.0,6092.0
146,-14.0636,-75.7292,2,813.0,12213.0
146,-12.0708,-75.2089,0,408.0,7526.0
146,-8.1,-79.0306,1,1331.0,14936.0
146,-6.7669,-79.8506,1,1216.0,17111.0
146,-12.0453,-77.0308,0,8134.0,196476.0
146,-12.0453,-77.0308,0,859.0,17183.0
146,-3.7481,-73.2442,1,545.0,11292.0
146,-12.5936,-69.1767,2,97.0,3274.0
146,-17.1942,-70.9333,2,100.0,2829.0
146,-10.6825,-76.2569,0,45.0,1855.0
146,-5.1525,-80.6578,1,1254.0,21069.0
146,-15.8403,-70.0281,2,72.0,2178.0
146,-6.0347,-76.9742,1,342.0,8565.0
146,-18.0019,-70.2519,2,33.0,2733.0
146,-3.5711,-80.4592,1,211.0,4133.0
146,-8.3681,-74.5433,0,233.0,9941.0
148,-6.2294,-77.8728,1,124.0,5850.0
148,-9.5297,-77.5292,0,834.0,12234.0
148,-13.6289,-72.8861,2,40.0,954.0
148,-16.3933,-71.5289,2,755.0,14572.0
148,-13.1603,-74.2253,2,76.0,3948.0
148,-7.1547,-78.5108,1,207.0,6463.0
148,-12.0631,-77.1469,0,1034.0,21448.0
148,-13.5192,-71.9767,2,96.0,4801.0
148,-12.7869,-74.9714,2,38.0,1757.0
148,-9.93,-76.2397,0,195.0,6426.0
148,-14.0636,-75.7292,2,856.0,12711.0
148,-12.0708,-75.2089,0,420.0,7992.0
148,-8.1,-79.0306,1,1355.0,15481.0
148,-6.7669,-79.8506,1,1225.0,17440.0
148,-12.0453,-77.0308,0,8274.0,202207.0
148,-12.0453,-77.0308,0,892.0,17673.0
148,-3.7481,-73.2442,1,546.0,11618.0
148,-12.5936,-69.1767,2,100.0,3465.0
148,-17.1942,-70.9333,2,105.0,3134.0
148,-10.6825,-76.2569,0,49.0,1965.0
148,-5.1525,-80.6578,1,1260.0,21353.0
148,-15.8403,-70.0281,2,78.0,2423.0
148,-6.0347,-76.9742,1,366.0,8873.0
148,-18.0019,-70.2519,2,36.0,2997.0
148,-3.5711,-80.4592,1,214.0,4236.0
148,-8.3681,-74.5433,0,233.0,10162.0
149,-6.2294,-77.8728,1,124.0,6045.0
