date,region,region_orig,deaths,confirmed
362,MADRE DE DIOS,MADRE DE DIOS,179.0,10277.0
362,MOQUEGUA,MOQUEGUA,457.0,20180.0
362,PASCO,PASCO,244.0,9516.0
362,PIURA,PIURA,2425.0,50330.0
362,PUNO,PUNO,630.0,24098.0
362,SAN MARTIN,SAN MARTIN,895.0,30001.0
362,TACNA,TACNA,596.0,20375.0
362,TUMBES,TUMBES,446.0,11812.0
362,UCAYALI,UCAYALI,534.0,22921.0
363,AMAZONAS,AMAZONAS,328.0,21407.0
363,ANCASH,ANCASH,1884.0,43517.0
363,APURIMAC,APURIMAC,277.0,11540.0
363,AREQUIPA,AREQUIPA,2035.0,61261.0
363,AYACUCHO,AYACUCHO,511.0,19814.0
363,CAJAMARCA,CAJAMARCA,804.0,33767.0
363,CALLAO,CALLAO,2503.0,58992.0
363,CUSCO,CUSCO,764.0,36116.0
363,HUANCAVELICA,HUANCAVELICA,239.0,9733.0
363,HUANUCO,HUANUCO,765.0,25398.0
363,ICA,ICA,2289.0,41524.0
363,JUNIN,JUNIN,1547.0,44477.0
363,LA LIBERTAD,LA LIBERTAD,2873.0,46395.0
363,LAMBAYEQUE,LAMBAYEQUE,2160.0,38653.0
363,LIMA,LIMA METROPOLITANA,18594.0,581432.0
363,LIMA,LIMA REGION,2088.0,43155.0
363,LORETO,LORETO,1205.0,32511.0
363,MADRE DE DIOS,MADRE DE DIOS,180.0,10291.0
363,MOQUEGUA,MOQUEGUA,460.0,20239.0
363,PASCO,PASCO,247.0,9556.0
363,PIURA,PIURA,2427.0,50503.0
363,PUNO,PUNO,636.0,24169.0
363,SAN MARTIN,SAN MARTIN,898.0,30092.0
363,TACNA,TACNA,604.0,20493.0
363,TUMBES,TUMBES,448.0,11832.0
363,UCAYALI,UCAYALI,540.0,22980.0
364,AMAZONAS,AMAZONAS,329.0,21519.0
364,ANCASH,ANCASH,1891.0,43682.0
364,APURIMAC,APURIMAC,277.0,11599.0
364,AREQUIPA,AREQUIPA,2039.0,61489.0
364,AYACUCHO,AYACUCHO,516.0,19999.0
364,CAJAMARCA,CAJAMARCA,809.0,34113.0
364,CALLAO,CALLAO,2515.0,59476.0
364,CUSCO,CUSCO,767.0,36476.0
364,HUANCAVELICA,HUANCAVELICA,243.0,9777.0
364,HUANUCO,HUANUCO,766.0,25431.0
364,ICA,ICA,2297.0,41653.0
364,JUNIN,JUNIN,1560.0,44769.0
364,LA LIBERTAD,LA LIBERTAD,2879.0,46700.0
364,LAMBAYEQUE,LAMBAYEQUE,2164.0,38722.0
364,LIMA,LIMA METROPOLITANA,18676.0,585672.0
364,LIMA,LIMA REGION,2094.0,43456.0
364,LORETO,LORETO,1212.0,32715.0
364,MADRE DE DIOS,MADRE DE DIOS,180.0,10339.0
364,MOQUEGUA,MOQUEGUA,461.0,20303.0
364,PASCO,PASCO,249.0,9600.0
364,PIURA,PIURA,2429.0,50689.0
364,PUNO,PUNO,638.0,24276.0
364,SAN MARTIN,SAN MARTIN,899.0,30214.0
364,TACNA,TACNA,611.0,20584.0
364,TUMBES,TUMBES,449.0,11955.0
364,UCAYALI,UCAYALI,541.0,23086.0
365,AMAZONAS,AMAZONAS,329.0,21606.0
365,ANCASH,ANCASH,1902.0,43850.0
365,APURIMAC,APURIMAC,280.0,11649.0
365,AREQUIPA,AREQUIPA,2041.0,61685.0
365,AYACUCHO,AYACUCHO,520.0,20111.0
365,CAJAMARCA,CAJAMARCA,814.0,34354.0
365,CALLAO,CALLAO,2519.0,59889.0
365,CUSCO,CUSCO,770.0,36757.0
365,HUANCAVELICA,HUANCAVELICA,244.0,9805.0
365,HUANUCO,HUANUCO,770.0,25472.0
365,ICA,ICA,2304.0,41727.0
365,JUNIN,JUNIN,1568.0,45003.0
365,LA LIBERTAD,LA LIBERTAD,2888.0,46871.0
365,LAMBAYEQUE,LAMBAYEQUE,2168.0,38839.0
365,LIMA,LIMA METROPOLITANA,18757.0,588923.0
365,LIMA,LIMA REGION,2108.0,43780.0
365,LORETO,LORETO,1216.0,32835.0
365,MADRE DE DIOS,MADRE DE DIOS,181.0,10389.0
365,MOQUEGUA,MOQUEGUA,464.0,20386.0
365,PASCO,PASCO,250.0,9667.0
365,PIURA,PIURA,2431.0,50887.0
365,PUNO,PUNO,641.0,24362.0
365,SAN MARTIN,SAN MARTIN,905.0,30321.0
365,TACNA,TACNA,614.0,20647.0
365,TUMBES,TUMBES,450.0,11971.0
365,UCAYALI,UCAYALI,547.0,23178.0
366,AMAZONAS,AMAZONAS,332.0,21632.0
366,ANCASH,ANCASH,1909.0,44061.0
366,APURIMAC,APURIMAC,284.0,11706.0
366,AREQUIPA,AREQUIPA,2044.0,61832.0
366,AYACUCHO,AYACUCHO,523.0,20264.0
366,CAJAMARCA,CAJAMARCA,818.0,34659.0
366,CALLAO,CALLAO,2528.0,60235.0
366,CUSCO,CUSCO,776.0,37016.0
366,HUANCAVELICA,HUANCAVELICA,245.0,9830.0
366,HUANUCO,HUANUCO,772.0,25509.0
366,ICA,ICA,2311.0,41873.0
366,JUNIN,JUNIN,1577.0,45189.0
366,LA LIBERTAD,LA LIBERTAD,2898.0,47096.0
366,LAMBAYEQUE,LAMBAYEQUE,2168.0,38950.0
366,LIMA,LIMA METROPOLITANA,18828.0,591953.0
366,LIMA,LIMA REGION,2124.0,44009.0
366,LORETO,LORETO,1219.0,32882.0
366,MADRE DE DIOS,MADRE DE DIOS,181.0,10435.0
366,MOQUEGUA,MOQUEGUA,464.0,20439.0
366,PASCO,PASCO,250.0,9707.0
366,PIURA,PIURA,2433.0,51093.0
366,PUNO,PUNO,644.0,24440.0
366,SAN MARTIN,SAN MARTIN,906.0,30408.0
366,TACNA,TACNA,619.0,20725.0
366,TUMBES,TUMBES,452.0,11990.0
366,UCAYALI,UCAYALI,549.0,23243.0
367,AMAZONAS,AMAZONAS,332.0,21646.0
367,ANCASH,ANCASH,1910.0,44121.0
367,APURIMAC,APURIMAC,285.0,11729.0
367,AREQUIPA,AREQUIPA,2050.0,61888.0
367,AYACUCHO,AYACUCHO,525.0,20298.0
367,CAJAMARCA,CAJAMARCA,818.0,34707.0
367,CALLAO,CALLAO,2538.0,60429.0
367,CUSCO,CUSCO,782.0,37093.0
367,HUANCAVELICA,HUANCAVELICA,246.0,9845.0
367,HUANUCO,HUANUCO,772.0,25536.0
367,ICA,ICA,2313.0,41933.0
367,JUNIN,JUNIN,1586.0,45266.0
367,LA LIBERTAD,LA LIBERTAD,2908.0,47184.0
367,LAMBAYEQUE,LAMBAYEQUE,2169.0,39044.0
367,LIMA,LIMA METROPOLITANA,18882.0,593741.0
367,LIMA,LIMA REGION,2126.0,44169.0
367,LORETO,LORETO,1222.0,32968.0
367,MADRE DE DIOS,MADRE DE DIOS,181.0,10456.0
367,MOQUEGUA,MOQUEGUA,464.0,20497.0
367,PASCO,PASCO,251.0,9766.0
367,PIURA,PIURA,2433.0,51194.0
367,PUNO,PUNO,646.0,24473.0
367,SAN MARTIN,SAN MARTIN,907.0,30444.0
367,TACNA,TACNA,623.0,20752.0
367,TUMBES,TUMBES,454.0,11998.0
367,UCAYALI,UCAYALI,550.0,23290.0
368,AMAZONAS,AMAZONAS,334.0,21687.0
368,ANCASH,ANCASH,1913.0,44301.0
368,APURIMAC,APURIMAC,288.0,11783.0
368,AREQUIPA,AREQUIPA,2055.0,62147.0
368,AYACUCHO,AYACUCHO,530.0,20393.0
368,CAJAMARCA,CAJAMARCA,821.0,34903.0
368,CALLAO,CALLAO,2549.0,60674.0
368,CUSCO,CUSCO,787.0,37312.0
368,HUANCAVELICA,HUANCAVELICA,250.0,9894.0
368,HUANUCO,HUANUCO,774.0,25578.0
368,ICA,ICA,2319.0,42055.0
368,JUNIN,JUNIN,1593.0,45469.0
368,LA LIBERTAD,LA LIBERTAD,2916.0,47337.0
368,LAMBAYEQUE,LAMBAYEQUE,2170.0,39130.0
368,LIMA,LIMA METROPOLITANA,18975.0,596422.0
368,LIMA,LIMA REGION,2140.0,44358.0
368,LORETO,LORETO,1228.0,33089.0
368,MADRE DE DIOS,MADRE DE DIOS,181.0,10496.0
368,MOQUEGUA,MOQUEGUA,467.0,20548.0
368,PASCO,PASCO,252.0,9817.0
368,PIURA,PIURA,2436.0,51352.0
368,PUNO,PUNO,647.0,24533.0
368,SAN MARTIN,SAN MARTIN,908.0,30545.0
368,TACNA,TACNA,624.0,20825.0
368,TUMBES,TUMBES,454.0,12020.0
368,UCAYALI,UCAYALI,552.0,23355.0
369,AMAZONAS,AMAZONAS,337.0,21771.0
369,ANCASH,ANCASH,1919.0,44595.0
369,APURIMAC,APURIMAC,289.0,11863.0
369,AREQUIPA,AREQUIPA,2058.0,62347.0
369,AYACUCHO,AYACUCHO,532.0,20554.0
369,CAJAMARCA,CAJAMARCA,825.0,35208.0
369,CALLAO,CALLAO,2558.0,61075.0
369,CUSCO,CUSCO,790.0,37622.0
369,HUANCAVELICA,HUANCAVELICA,252.0,9928.0
369,HUANUCO,HUANUCO,778.0,25632.0
369,ICA,ICA,2328.0,42193.0
369,JUNIN,JUNIN,1598.0,45732.0
369,LA LIBERTAD,LA LIBERTAD,2924.0,47569.0
369,LAMBAYEQUE,LAMBAYEQUE,2173.0,39213.0
369,LIMA,LIMA METROPOLITANA,19042.0,599788.0
369,LIMA,LIMA REGION,2147.0,44675.0
369,LORETO,LORETO,1233.0,33252.0
369,MADRE DE DIOS,MADRE DE DIOS,182.0,10553.0
369,MOQUEGUA,MOQUEGUA,468.0,20610.0
369,PASCO,PASCO,253.0,9909.0
369,PIURA,PIURA,2439.0,51596.0
369,PUNO,PUNO,649.0,24624.0
369,SAN MARTIN,SAN MARTIN,912.0,30674.0
369,TACNA,TACNA,626.0,20917.0
369,TUMBES,TUMBES,454.0,12073.0
369,UCAYALI,UCAYALI,557.0,23484.0
370,AMAZONAS,AMAZONAS,340.0,21832.0
370,ANCASH,ANCASH,1924.0,44808.0
370,APURIMAC,APURIMAC,290.0,11946.0
370,AREQUIPA,AREQUIPA,2062.0,62514.0
370,AYACUCHO,AYACUCHO,539.0,20688.0
370,CAJAMARCA,CAJAMARCA,828.0,35453.0
370,CALLAO,CALLAO,2565.0,61443.0
370,CUSCO,CUSCO,794.0,37964.0
370,HUANCAVELICA,HUANCAVELICA,253.0,9981.0
370,HUANUCO,HUANUCO,782.0,25686.0
370,ICA,ICA,2330.0,42328.0
370,JUNIN,JUNIN,1604.0,45957.0
370,LA LIBERTAD,LA LIBERTAD,2936.0,47892.0
370,LAMBAYEQUE,LAMBAYEQUE,2175.0,39352.0
370,LIMA,LIMA METROPOLITANA,19110.0,603030.0
370,LIMA,LIMA REGION,2153.0,44992.0
370,LORETO,LORETO,1237.0,33370.0
370,MADRE DE DIOS,MADRE DE DIOS,182.0,10590.0
370,MOQUEGUA,MOQUEGUA,470.0,20668.0
370,PASCO,PASCO,255.0,9949.0
370,PIURA,PIURA,2443.0,51865.0
370,PUNO,PUNO,649.0,24747.0
370,SAN MARTIN,SAN MARTIN,914.0,30790.0
370,TACNA,TACNA,630.0,20997.0
370,TUMBES,TUMBES,456.0,12110.0
370,UCAYALI,UCAYALI,563.0,23619.0
371,AMAZONAS,AMAZONAS,341.0,21940.0
371,ANCASH,ANCASH,1935.0,45060.0
371,APURIMAC,APURIMAC,291.0,12011.0
371,AREQUIPA,AREQUIPA,2065.0,62707.0
371,AYACUCHO,AYACUCHO,544.0,20804.0
371,CAJAMARCA,CAJAMARCA,832.0,35662.0
371,CALLAO,CALLAO,2575.0,61761.0
371,CUSCO,CUSCO,798.0,38265.0
371,HUANCAVELICA,HUANCAVELICA,253.0,10016.0
371,HUANUCO,HUANUCO,787.0,25741.0
371,ICA,ICA,2335.0,42434.0
371,JUNIN,JUNIN,1610.0,46179.0
371,LA LIBERTAD,LA LIBERTAD,2944.0,48194.0
371,LAMBAYEQUE,LAMBAYEQUE,2175.0,39434.0
371,LIMA,LIMA METROPOLITANA,19188.0,607364.0
371,LIMA,LIMA REGION,2164.0,45304.0
371,LORETO,LORETO,1243.0,33515.0
371,MADRE DE DIOS,MADRE DE DIOS,182.0,10635.0
371,MOQUEGUA,MOQUEGUA,473.0,20717.0
371,PASCO,PASCO,257.0,10026.0
371,PIURA,PIURA,2447.0,52129.0
371,PUNO,PUNO,652.0,24812.0
371,SAN MARTIN,SAN MARTIN,916.0,30888.0
371,TACNA,TACNA,633.0,21059.0
371,TUMBES,TUMBES,456.0,12166.0
371,UCAYALI,UCAYALI,568.0,23787.0
372,AMAZONAS,AMAZONAS,343.0,21965.0
372,ANCASH,ANCASH,1945.0,45226.0
372,APURIMAC,APURIMAC,291.0,12056.0
372,AREQUIPA,AREQUIPA,2070.0,62840.0
372,AYACUCHO,AYACUCHO,550.0,20935.0
372,CAJAMARCA,CAJAMARCA,837.0,35749.0
372,CALLAO,CALLAO,2581.0,61983.0
372,CUSCO,CUSCO,800.0,38444.0
372,HUANCAVELICA,HUANCAVELICA,255.0,10054.0
372,HUANUCO,HUANUCO,789.0,25780.0
372,ICA,ICA,2339.0,42503.0
372,JUNIN,JUNIN,1621.0,46394.0
372,LA LIBERTAD,LA LIBERTAD,2952.0,48414.0
372,LAMBAYEQUE,LAMBAYEQUE,2184.0,39519.0
372,LIMA,LIMA METROPOLITANA,19381.0,609950.0
372,LIMA,LIMA REGION,2051.0,45540.0
372,LORETO,LORETO,1248.0,33694.0
372,MADRE DE DIOS,MADRE DE DIOS,183.0,10680.0
372,MOQUEGUA,MOQUEGUA,473.0,20746.0
372,PASCO,PASCO,259.0,10055.0
372,PIURA,PIURA,2451.0,52311.0
372,PUNO,PUNO,653.0,24887.0
372,SAN MARTIN,SAN MARTIN,917.0,31022.0
372,TACNA,TACNA,635.0,21112.0
372,TUMBES,TUMBES,458.0,12204.0
372,UCAYALI,UCAYALI,575.0,23900.0
373,AMAZONAS,AMAZONAS,344.0,21995.0
373,ANCASH,ANCASH,1963.0,45417.0
373,APURIMAC,APURIMAC,293.0,12114.0
373,AREQUIPA,AREQUIPA,2075.0,62933.0
373,AYACUCHO,AYACUCHO,556.0,21039.0
373,CAJAMARCA,CAJAMARCA,843.0,35895.0
373,CALLAO,CALLAO,2594.0,62187.0
373,CUSCO,CUSCO,803.0,38636.0
373,HUANCAVELICA,HUANCAVELICA,255.0,10084.0
373,HUANUCO,HUANUCO,791.0,25824.0
373,ICA,ICA,2343.0,42581.0
373,JUNIN,JUNIN,1627.0,46551.0
373,LA LIBERTAD,LA LIBERTAD,2958.0,48630.0
373,LAMBAYEQUE,LAMBAYEQUE,2190.0,39560.0
373,LIMA,LIMA METROPOLITANA,19416.0,611839.0
373,LIMA,LIMA REGION,2064.0,45813.0
373,LORETO,LORETO,1255.0,33744.0
373,MADRE DE DIOS,MADRE DE DIOS,183.0,10733.0
373,MOQUEGUA,MOQUEGUA,473.0,20758.0
373,PASCO,PASCO,261.0,10087.0
373,PIURA,PIURA,2456.0,52496.0
373,PUNO,PUNO,658.0,24949.0
373,SAN MARTIN,SAN MARTIN,919.0,31115.0
373,TACNA,TACNA,639.0,21146.0
373,TUMBES,TUMBES,458.0,12228.0
373,UCAYALI,UCAYALI,586.0,24052.0
374,AMAZONAS,AMAZONAS,345.0,22107.0
374,ANCASH,ANCASH,1966.0,45647.0
374,APURIMAC,APURIMAC,294.0,12166.0
374,AREQUIPA,AREQUIPA,2082.0,63022.0
374,AYACUCHO,AYACUCHO,559.0,21117.0
374,CAJAMARCA,CAJAMARCA,844.0,36081.0
374,CALLAO,CALLAO,2610.0,62382.0
374,CUSCO,CUSCO,805.0,38777.0
374,HUANCAVELICA,HUANCAVELICA,257.0,10123.0
374,HUANUCO,HUANUCO,793.0,25847.0
374,ICA,ICA,2348.0,42657.0
374,JUNIN,JUNIN,1633.0,46649.0
374,LA LIBERTAD,LA LIBERTAD,2963.0,48830.0
374,LAMBAYEQUE,LAMBAYEQUE,2192.0,39685.0
374,LIMA,LIMA METROPOLITANA,19503.0,615931.0
374,LIMA,LIMA REGION,2073.0,45940.0
374,LORETO,LORETO,1259.0,33866.0
374,MADRE DE DIOS,MADRE DE DIOS,184.0,10760.0
374,MOQUEGUA,MOQUEGUA,474.0,20818.0
374,PASCO,PASCO,263.0,10117.0
374,PIURA,PIURA,2460.0,52623.0
374,PUNO,PUNO,660.0,25000.0
374,SAN MARTIN,SAN MARTIN,921.0,31226.0
374,TACNA,TACNA,640.0,21179.0
374,TUMBES,TUMBES,458.0,12335.0
374,UCAYALI,UCAYALI,591.0,24089.0
375,AMAZONAS,AMAZONAS,346.0,22133.0
375,ANCASH,ANCASH,1971.0,45938.0
375,APURIMAC,APURIMAC,295.0,12241.0
375,AREQUIPA,AREQUIPA,2083.0,63197.0
375,AYACUCHO,AYACUCHO,560.0,21272.0
375,CAJAMARCA,CAJAMARCA,849.0,36362.0
375,CALLAO,CALLAO,2616.0,62684.0
375,CUSCO,CUSCO,811.0,39068.0
375,HUANCAVELICA,HUANCAVELICA,257.0,10173.0
375,HUANUCO,HUANUCO,796.0,25902.0
375,ICA,ICA,2352.0,42766.0
375,JUNIN,JUNIN,1641.0,46865.0
375,LA LIBERTAD,LA LIBERTAD,2975.0,49060.0
375,LAMBAYEQUE,LAMBAYEQUE,2193.0,39752.0
375,LIMA,LIMA METROPOLITANA,19557.0,620383.0
375,LIMA,LIMA REGION,2084.0,46254.0
375,LORETO,LORETO,1266.0,34016.0
375,MADRE DE DIOS,MADRE DE DIOS,186.0,10821.0
375,MOQUEGUA,MOQUEGUA,478.0,20870.0
375,PASCO,PASCO,265.0,10164.0
375,PIURA,PIURA,2463.0,52879.0
375,PUNO,PUNO,664.0,25062.0
375,SAN MARTIN,SAN MARTIN,923.0,31345.0
375,TACNA,TACNA,644.0,21241.0
375,TUMBES,TUMBES,459.0,12379.0
375,UCAYALI,UCAYALI,596.0,24237.0
376,AMAZONAS,AMAZONAS,347.0,22235.0
376,ANCASH,ANCASH,1981.0,46406.0
376,APURIMAC,APURIMAC,296.0,12314.0
376,AREQUIPA,AREQUIPA,2087.0,63369.0
376,AYACUCHO,AYACUCHO,563.0,21408.0
376,CAJAMARCA,CAJAMARCA,853.0,36702.0
376,CALLAO,CALLAO,2623.0,63059.0
376,CUSCO,CUSCO,817.0,39428.0
376,HUANCAVELICA,HUANCAVELICA,258.0,10204.0
376,HUANUCO,HUANUCO,798.0,25962.0
376,ICA,ICA,2359.0,42951.0
376,JUNIN,JUNIN,1651.0,47150.0
376,LA LIBERTAD,LA LIBERTAD,2983.0,49426.0
376,LAMBAYEQUE,LAMBAYEQUE,2196.0,39898.0
376,LIMA,LIMA METROPOLITANA,19648.0,624200.0
376,LIMA,LIMA REGION,2101.0,46685.0
376,LORETO,LORETO,1272.0,34166.0
376,MADRE DE DIOS,MADRE DE DIOS,186.0,10862.0
376,MOQUEGUA,MOQUEGUA,480.0,20935.0
376,PASCO,PASCO,266.0,10204.0
376,PIURA,PIURA,2464.0,53184.0
376,PUNO,PUNO,665.0,25149.0
376,SAN MARTIN,SAN MARTIN,923.0,31531.0
376,TACNA,TACNA,644.0,21295.0
376,TUMBES,TUMBES,460.0,12478.0
376,UCAYALI,UCAYALI,602.0,24397.0
377,AMAZONAS,AMAZONAS,347.0,22311.0
377,ANCASH,ANCASH,1989.0,46787.0
377,APURIMAC,APURIMAC,297.0,12403.0
377,AREQUIPA,AREQUIPA,2092.0,63510.0
377,AYACUCHO,AYACUCHO,565.0,21567.0
377,CAJAMARCA,CAJAMARCA,859.0,36957.0
377,CALLAO,CALLAO,2639.0,63454.0
377,CUSCO,CUSCO,820.0,39745.0
377,HUANCAVELICA,HUANCAVELICA,260.0,10240.0
377,HUANUCO,HUANUCO,799.0,26004.0
377,ICA,ICA,2363.0,43069.0
377,JUNIN,JUNIN,1659.0,47410.0
377,LA LIBERTAD,LA LIBERTAD,2989.0,49764.0
377,LAMBAYEQUE,LAMBAYEQUE,2196.0,40004.0
377,LIMA,LIMA METROPOLITANA,19732.0,628022.0
377,LIMA,LIMA REGION,2109.0,46972.0
377,LORETO,LORETO,1274.0,34308.0
377,MADRE DE DIOS,MADRE DE DIOS,187.0,10922.0
377,MOQUEGUA,MOQUEGUA,480.0,20979.0
377,PASCO,PASCO,268.0,10254.0
377,PIURA,PIURA,2471.0,53496.0
377,PUNO,PUNO,668.0,25196.0
377,SAN MARTIN,SAN MARTIN,927.0,31695.0
377,TACNA,TACNA,646.0,21388.0
377,TUMBES,TUMBES,463.0,12495.0
377,UCAYALI,UCAYALI,607.0,24569.0
378,AMAZONAS,AMAZONAS,350.0,22346.0
378,ANCASH,ANCASH,1997.0,47163.0
378,APURIMAC,APURIMAC,301.0,12518.0
378,AREQUIPA,AREQUIPA,2097.0,63697.0
378,AYACUCHO,AYACUCHO,569.0,21705.0
378,CAJAMARCA,CAJAMARCA,864.0,37250.0
378,CALLAO,CALLAO,2655.0,64136.0
378,CUSCO,CUSCO,824.0,40045.0
378,HUANCAVELICA,HUANCAVELICA,262.0,10283.0
378,HUANUCO,HUANUCO,801.0,26051.0
378,ICA,ICA,2368.0,43242.0
378,JUNIN,JUNIN,1662.0,47705.0
378,LA LIBERTAD,LA LIBERTAD,2997.0,50072.0
378,LAMBAYEQUE,LAMBAYEQUE,2201.0,40114.0
378,LIMA,LIMA METROPOLITANA,19808.0,631536.0
378,LIMA,LIMA REGION,2119.0,47265.0
378,LORETO,LORETO,1279.0,34518.0
378,MADRE DE DIOS,MADRE DE DIOS,189.0,10991.0
378,MOQUEGUA,MOQUEGUA,480.0,21043.0
378,PASCO,PASCO,272.0,10289.0
378,PIURA,PIURA,2473.0,53798.0
378,PUNO,PUNO,670.0,25259.0
378,SAN MARTIN,SAN MARTIN,932.0,31876.0
378,TACNA,TACNA,650.0,21425.0
378,TUMBES,TUMBES,464.0,12563.0
378,UCAYALI,UCAYALI,613.0,24755.0
379,AMAZONAS,AMAZONAS,352.0,22404.0
379,ANCASH,ANCASH,2011.0,47458.0
379,APURIMAC,APURIMAC,302.0,12629.0
379,AREQUIPA,AREQUIPA,2100.0,63857.0
379,AYACUCHO,AYACUCHO,571.0,21823.0
379,CAJAMARCA,CAJAMARCA,870.0,37491.0
379,CALLAO,CALLAO,2662.0,65134.0
379,CUSCO,CUSCO,826.0,40346.0
379,HUANCAVELICA,HUANCAVELICA,265.0,10348.0
379,HUANUCO,HUANUCO,802.0,26120.0
379,ICA,ICA,2377.0,43376.0
379,JUNIN,JUNIN,1666.0,47922.0
379,LA LIBERTAD,LA LIBERTAD,3012.0,50479.0
379,LAMBAYEQUE,LAMBAYEQUE,2203.0,40176.0
379,LIMA,LIMA METROPOLITANA,19871.0,635883.0
379,LIMA,LIMA REGION,2134.0,47669.0
379,LORETO,LORETO,1282.0,34656.0
379,MADRE DE DIOS,MADRE DE DIOS,190.0,11063.0
379,MOQUEGUA,MOQUEGUA,481.0,21101.0
379,PASCO,PASCO,275.0,10333.0
379,PIURA,PIURA,2479.0,54068.0
379,PUNO,PUNO,672.0,25377.0
379,SAN MARTIN,SAN MARTIN,934.0,32052.0
379,TACNA,TACNA,651.0,21466.0
379,TUMBES,TUMBES,470.0,12655.0
379,UCAYALI,UCAYALI,627.0,24893.0
380,AMAZONAS,AMAZONAS,352.0,22432.0
380,ANCASH,ANCASH,2021.0,47774.0
380,APURIMAC,APURIMAC,303.0,12725.0
380,AREQUIPA,AREQUIPA,2102.0,63978.0
380,AYACUCHO,AYACUCHO,573.0,21911.0
380,CAJAMARCA,CAJAMARCA,873.0,37666.0
380,CALLAO,CALLAO,2667.0,65352.0
380,CUSCO,CUSCO,826.0,40551.0
380,HUANCAVELICA,HUANCAVELICA,266.0,10387.0
380,HUANUCO,HUANUCO,805.0,26177.0
380,ICA,ICA,2381.0,43453.0
380,JUNIN,JUNIN,1671.0,48135.0
380,LA LIBERTAD,LA LIBERTAD,3025.0,50726.0
380,LAMBAYEQUE,LAMBAYEQUE,2205.0,40240.0
380,LIMA,LIMA METROPOLITANA,19912.0,638145.0
380,LIMA,LIMA REGION,2138.0,47988.0
380,LORETO,LORETO,1285.0,34753.0
380,MADRE DE DIOS,MADRE DE DIOS,190.0,11112.0
380,MOQUEGUA,MOQUEGUA,482.0,21130.0
380,PASCO,PASCO,275.0,10404.0
380,PIURA,PIURA,2482.0,54414.0
380,PUNO,PUNO,672.0,25410.0
380,SAN MARTIN,SAN MARTIN,935.0,32199.0
380,TACNA,TACNA,654.0,21500.0
380,TUMBES,TUMBES,471.0,12699.0
380,UCAYALI,UCAYALI,632.0,25065.0
381,AMAZONAS,AMAZONAS,354.0,22456.0
381,ANCASH,ANCASH,2023.0,47990.0
381,APURIMAC,APURIMAC,306.0,12772.0
381,AREQUIPA,AREQUIPA,2109.0,64106.0
381,AYACUCHO,AYACUCHO,575.0,21999.0
381,CAJAMARCA,CAJAMARCA,878.0,37958.0
381,CALLAO,CALLAO,2673.0,65798.0
381,CUSCO,CUSCO,829.0,40776.0
381,HUANCAVELICA,HUANCAVELICA,266.0,10428.0
381,HUANUCO,HUANUCO,807.0,26216.0
381,ICA,ICA,2384.0,43526.0
381,JUNIN,JUNIN,1677.0,48239.0
381,LA LIBERTAD,LA LIBERTAD,3035.0,50930.0
381,LAMBAYEQUE,LAMBAYEQUE,2207.0,40515.0
381,LIMA,LIMA METROPOLITANA,19981.0,641601.0
381,LIMA,LIMA REGION,2145.0,48202.0
381,LORETO,LORETO,1288.0,34798.0
381,MADRE DE DIOS,MADRE DE DIOS,190.0,11157.0
381,MOQUEGUA,MOQUEGUA,482.0,21208.0
381,PASCO,PASCO,275.0,10479.0
381,PIURA,PIURA,2484.0,54579.0
381,PUNO,PUNO,675.0,25450.0
381,SAN MARTIN,SAN MARTIN,937.0,32235.0
381,TACNA,TACNA,655.0,21523.0
381,TUMBES,TUMBES,471.0,12725.0
381,UCAYALI,UCAYALI,633.0,25124.0
382,AMAZONAS,AMAZONAS,355.0,22565.0
382,ANCASH,ANCASH,2031.0,48354.0
382,APURIMAC,APURIMAC,309.0,12877.0
382,AREQUIPA,AREQUIPA,2115.0,64236.0
382,AYACUCHO,AYACUCHO,576.0,22124.0
382,CAJAMARCA,CAJAMARCA,880.0,38216.0
382,CALLAO,CALLAO,2680.0,66430.0
382,CUSCO,CUSCO,834.0,41141.0
382,HUANCAVELICA,HUANCAVELICA,269.0,10464.0
382,HUANUCO,HUANUCO,808.0,26282.0
382,ICA,ICA,2388.0,43655.0
382,JUNIN,JUNIN,1687.0,48453.0
382,LA LIBERTAD,LA LIBERTAD,3043.0,51258.0
382,LAMBAYEQUE,LAMBAYEQUE,2210.0,40706.0
382,LIMA,LIMA METROPOLITANA,20019.0,645563.0
382,LIMA,LIMA REGION,2157.0,48535.0
382,LORETO,LORETO,1295.0,34931.0
382,MADRE DE DIOS,MADRE DE DIOS,191.0,11204.0
382,MOQUEGUA,MOQUEGUA,482.0,21257.0
382,PASCO,PASCO,276.0,10527.0
382,PIURA,PIURA,2488.0,54904.0
382,PUNO,PUNO,675.0,25493.0
382,SAN MARTIN,SAN MARTIN,940.0,32420.0
382,TACNA,TACNA,656.0,21561.0
382,TUMBES,TUMBES,475.0,12825.0
382,UCAYALI,UCAYALI,635.0,25278.0
383,AMAZONAS,AMAZONAS,357.0,22668.0
383,ANCASH,ANCASH,2035.0,48895.0
383,APURIMAC,APURIMAC,313.0,12984.0
383,AREQUIPA,AREQUIPA,2121.0,64403.0
383,AYACUCHO,AYACUCHO,579.0,22263.0
383,CAJAMARCA,CAJAMARCA,884.0,38502.0
383,CALLAO,CALLAO,2688.0,67326.0
383,CUSCO,CUSCO,836.0,41560.0
383,HUANCAVELICA,HUANCAVELICA,269.0,10528.0
383,HUANUCO,HUANUCO,811.0,26356.0
